dataset,condition,classifier,n,auprc_mean,auprc_sd,macro_f1_mean,macro_f1_sd,minority_f1_mean,minority_f1_sd,minority_recall_mean,minority_recall_sd,auroc_mean,auroc_sd,brier_mean,brier_sd
Vigitel,Real only,LogisticRegression,15,0.27611588119863656,0.017422591663233372,0.45365263742232126,0.0014091796542542025,0.0007662835249042133,0.002967803330427134,0.00038986354775828004,0.0015099350277611586,0.6604229696711934,0.018060928870196703,0.13501651806278944,0.0016209705092808087
Vigitel,Real only,RandomForest,15,0.2928908943167069,0.020619387042645113,0.466130293036182,0.004393142292832887,0.02643531801552642,0.008127341354029427,0.013707143676183895,0.004246179240653857,0.6778082688815315,0.016035991814002913,0.13383507404608183,0.002134166727405373
Vigitel,SMOTE,CatBoost,15,0.2540765648384957,0.013717140423795812,0.49511701768895927,0.013922072094557286,0.09566171962619599,0.027456166594099003,0.05914000687994491,0.01902789124190945,0.6540691523792055,0.01067921689784354,0.14421971831504724,0.002458428085528009
Vigitel,SMOTE,LogisticRegression,15,0.20724088422427916,0.014032697082614762,0.5152531986622042,0.015060093209585707,0.2970896035786904,0.020550105143415653,0.4798325880059627,0.03511062682297892,0.5797040332242072,0.021063633203115086,0.2333923323798902,0.006478838845423008
Vigitel,SMOTE,RandomForest,15,0.24839450700481294,0.012817255435928482,0.5084099114741952,0.012949964143008304,0.12786725018314224,0.023855725980118005,0.0849925467262928,0.01658065953808483,0.645554542573392,0.016141943004777,0.14874868597533208,0.0024640586642851606
Vigitel,SepAware CTGAN,CatBoost,15,0.2548636240346173,0.02315607894449534,0.5093510375647631,0.011463225146394217,0.12659613175261153,0.025255858445145527,0.08263501891984858,0.02084468104897953,0.6544117295047455,0.022576862130249696,0.14462878363838136,0.005661171209848688
Vigitel,SepAware CTGAN,LogisticRegression,15,0.24564402936074015,0.02378948925024965,0.532950755593225,0.01210380625535509,0.3161450947249617,0.01791198732455863,0.4978465772273821,0.04033387861509692,0.6059023611820387,0.018982465014867878,0.2263140210032866,0.005518431783756349
Vigitel,SepAware CTGAN,RandomForest,15,0.2487688711602997,0.014968236720969592,0.5387804558131748,0.02013992257669785,0.20254333366302557,0.0458340531650551,0.16485953445705764,0.05035750938846075,0.6504827047289028,0.020785749658951434,0.15609468799751242,0.006439170911040956
Vigitel,SepAware TVAE,CatBoost,15,0.27033289285805184,0.010761057267205996,0.47960283587114555,0.01594479862147026,0.060063669148475315,0.032305433608604335,0.034872147689485114,0.02019902708482347,0.6775230843791048,0.013328195014005258,0.1376363202828,0.002158609669316713
Vigitel,SepAware TVAE,LogisticRegression,15,0.20511343338001875,0.018503485929278515,0.5214280339094457,0.015294588271623045,0.20307493523905837,0.02699326644388012,0.20014906547414285,0.03198124981228494,0.559665176131912,0.025932836974779286,0.18601760887587193,0.00669891336713606
Vigitel,SepAware TVAE,RandomForest,15,0.27961676653370154,0.019214568724197013,0.4610853948051485,0.007895119577634982,0.017183551801429362,0.015650931155991504,0.009008141268203153,0.008269936553053893,0.6726889605500245,0.0180197541371061,0.1348715494045473,0.0022113694393034802
Vigitel,Standard CTGAN,CatBoost,15,0.25317875831692643,0.023221764041454894,0.4871571895512513,0.014755413948697046,0.07639517699288167,0.028554009934734382,0.04503841302602907,0.017709112861680622,0.6507803980102201,0.023986613569254894,0.14190334734755863,0.004140113036844665
Vigitel,Standard CTGAN,LogisticRegression,15,0.22056055384740608,0.025681347226563168,0.5231892798464991,0.022824704919804675,0.3017710825324256,0.03663424267759577,0.47590184611856434,0.06727776109357753,0.5904907286849804,0.03746675114028522,0.23002963398178383,0.00469618732981607
Vigitel,Standard CTGAN,RandomForest,15,0.23608209298501168,0.01709680713229218,0.5139960523444143,0.01858730128977469,0.14770245065638657,0.03720649020774953,0.10808393532851732,0.03175528226587471,0.6349608962031129,0.02286096008521286,0.15505766760539874,0.004979441171111207
Vigitel,Standard TVAE,CatBoost,15,0.27094765409497423,0.015085873807762768,0.4823316424976166,0.008722527791377069,0.06582282867114402,0.017658511939333668,0.0379933493865382,0.011078640797628209,0.6777589835003556,0.012584128424637695,0.13727368145403623,0.0021572246271240347
Vigitel,Standard TVAE,LogisticRegression,15,0.21729620155886945,0.01702920987837619,0.5342554357995101,0.015263815338191596,0.2336054678670939,0.021515634858705376,0.24285747047356948,0.024957505367173068,0.5722616886376471,0.02203919118906396,0.18841724640339766,0.009026005069109186
Vigitel,Standard TVAE,RandomForest,15,0.2694699845306158,0.0162687598432438,0.462229819233653,0.008395706150714005,0.020628869435873866,0.01669803727920891,0.010971218896915448,0.009133309405022745,0.6680351528154878,0.019119377604936635,0.13618387902292386,0.002047040993691031
Vigitel smoking,Class weighting,CatBoost,15,0.30923761255832327,0.02079073158926433,0.5892869282484321,0.011018948639342354,0.34766555424592627,0.01846729371468618,0.581209021767637,0.0376714547616251,0.7450276445701779,0.014940622504041953,0.17293592690087659,0.0032054910015788967
Vigitel smoking,Class weighting,LogisticRegression,15,0.27965187120141566,0.023734108297664164,0.5620447868931316,0.007678004135026365,0.32889210983724343,0.01276326366606847,0.6245432293032607,0.039111863404323856,0.7158372104732676,0.021157202130421392,0.21080993435852083,0.003340882515073912
Vigitel smoking,Class weighting,RandomForest,15,0.2951312155293225,0.0222840941425381,0.5710939506389592,0.016133036752507424,0.2159722298904855,0.030026135388296276,0.15099659061106732,0.022657825661104854,0.7367625304320775,0.01449518336695233,0.10960710257216175,0.0021127614240641483
Vigitel smoking,Random oversampling,CatBoost,15,0.3054355973245382,0.022162343410148715,0.5916404588433439,0.012948923365403514,0.346418253393374,0.02070585285742928,0.5617449077716582,0.03804498211582389,0.736971979447462,0.016814185740440163,0.16860766693303114,0.0035350434027632215
Vigitel smoking,Random oversampling,LogisticRegression,15,0.27579034064789815,0.026276177410617205,0.5600453059378105,0.00829821906272935,0.32628522384501035,0.012510760471596811,0.6207448203514294,0.03476420440179751,0.7143028028701118,0.021673037541664365,0.2110277435696501,0.0033941382187335184
Vigitel smoking,Random oversampling,RandomForest,15,0.28841463441990606,0.019313679673667913,0.5932561146030962,0.015729651716016924,0.26710654656564653,0.02835170940350445,0.21485269691406592,0.0245612677621575,0.7319052178580013,0.012080515277347654,0.11558769132135707,0.00214662664340266
Vigitel smoking,Random undersampling,CatBoost,15,0.28779349985095337,0.025911074024509394,0.5560130012808288,0.012541868158256616,0.3305161133189961,0.015722312600701168,0.6596511932861263,0.042123313993388665,0.7325805435139895,0.017457800073870183,0.20823492638221783,0.006631588589535486
Vigitel smoking,Random undersampling,LogisticRegression,15,0.27340395854453975,0.02695494414678524,0.5527728503134639,0.009230286274101957,0.32073731141952766,0.014971903581468724,0.6266675408689569,0.04204201969614362,0.7087887792287384,0.022812730781176512,0.21545354583719584,0.0033819472882383123
Vigitel smoking,Random undersampling,RandomForest,15,0.28771053010627884,0.02262230303565889,0.5660246022965446,0.014189211204687394,0.34163775599976337,0.017620033477589954,0.6688652854270478,0.04478225934081182,0.7377468546486021,0.01462349340814132,0.20647404094331961,0.003331651190163449
Vigitel smoking,Real only,CatBoost,15,0.3150864369420191,0.02313922492265166,0.5224223816099821,0.01444822405022133,0.11107270972069258,0.027886535938573046,0.06278083748579416,0.01699240349504147,0.750891469171621,0.01631080192564317,0.09752238938292715,0.0018679643895620748
Vigitel smoking,Real only,LogisticRegression,15,0.28128491327860833,0.023252870283530166,0.485560784250281,0.011560489524300102,0.03716180665608612,0.022320528230266368,0.01948596905323889,0.011823051564264846,0.7153963530274337,0.02149363384801685,0.0999681516819698,0.0018827597627143124
Vigitel smoking,Real only,RandomForest,15,0.3009911358084821,0.015857366001696648,0.48266338494393246,0.009327479763446736,0.030499282781959916,0.018200632566071316,0.015691931112859492,0.009445145745689991,0.7381169081915911,0.011450037058234348,0.09845637882667836,0.0012190214555715183
