dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel,0,0,42,42,Random undersampling,1362,1000,0.5,0.17,RandomForest,0.5312016479532218,0.35962145110410093,0.24568965517241378,0.6705882352941176,0.6244507441530829,0.2614956837364523,0.6721155209071581,0.23566244518872367,-1.613583912648953,0.8233403563138711
Vigitel,0,0,42,42,Random undersampling,1362,1000,0.5,0.17,CatBoost,0.5333818181818182,0.3584,0.24615384615384617,0.6588235294117647,0.6227852586817859,0.2507782508897417,0.6594223954642098,0.2375736403728598,-1.5879768950708328,0.6276267675370903
Vigitel,0,0,42,42,SMOTE,6638,1000,0.5,0.17,LogisticRegression,0.4952342002778054,0.27768014059753954,0.19799498746867167,0.4647058823529412,0.5395818568391212,0.20359852272088938,0.5653543586109143,0.24278161557465763,-1.5330464059469007,0.23859853963822075
Vigitel,0,0,42,42,SMOTE,6638,1000,0.5,0.17,RandomForest,0.5000499950005,0.1095890410958904,0.24489795918367346,0.07058823529411765,0.5130049610205528,0.23141900803020907,0.6181892274982282,0.15162040458653184,-0.9914962683181283,0.5348190436772591
Vigitel,0,0,42,42,SMOTE,6638,1000,0.5,0.17,CatBoost,0.4873777039455469,0.07881773399014778,0.24242424242424243,0.047058823529411764,0.5084691708008504,0.24021387480470424,0.6482530120481927,0.1465408268234701,-0.8567354654358078,0.6360882799943807
Vigitel,0,0,42,42,Standard CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.5037506007229571,0.26356589147286824,0.19653179190751446,0.4,0.5325301204819277,0.20062439788815184,0.568408929836995,0.23063067976413484,-1.5272045862944048,0.34772625877327124
Vigitel,0,0,42,42,Standard CTGAN,6638,1000,0.5,0.17,RandomForest,0.5108571428571428,0.144,0.225,0.10588235294117647,0.5155917788802268,0.235841677500672,0.5988979447200566,0.15787406617510905,-1.0990094870304659,0.4758888870781866
Vigitel,0,0,42,42,Standard CTGAN,6638,1000,0.5,0.17,CatBoost,0.49604578944849387,0.09137055837563451,0.3333333333333333,0.052941176470588235,0.5156272147413182,0.2459228487859355,0.6300070871722182,0.14266468873574614,-0.7598176562825922,0.6296328388438563
Vigitel,0,0,42,42,SepAware CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.526379168745056,0.31135531135531136,0.22606382978723405,0.5,0.5746987951807229,0.23921074803706693,0.5930581148121898,0.24084661831590182,-1.5593030106675916,0.48660592009906345
Vigitel,0,0,42,42,SepAware CTGAN,6638,1000,0.5,0.17,RandomForest,0.5473421926910299,0.22142857142857142,0.2818181818181818,0.18235294117647058,0.5435861091424521,0.2361474692795592,0.6110595322466337,0.1627784681483501,-1.152786964321398,0.45326073683469015
Vigitel,0,0,42,42,SepAware CTGAN,6638,1000,0.5,0.17,CatBoost,0.5225045673476167,0.14814814814814814,0.34782608695652173,0.09411764705882353,0.5289865343727853,0.25698356452154847,0.6339652728561304,0.14422347108405925,-0.8203383857538753,0.6038827791079259
Vigitel,0,0,42,42,Standard TVAE,6638,1000,0.5,0.17,LogisticRegression,0.5331946646896087,0.23163841807909605,0.22282608695652173,0.2411764705882353,0.5344436569808646,0.21076164418470292,0.5580049610205529,0.19279907032541413,-1.3944997381489306,0.13513680127564326
Vigitel,0,0,42,42,Standard TVAE,6638,1000,0.5,0.17,RandomForest,0.45765191169953295,0.011299435028248588,0.14285714285714285,0.0058823529411764705,0.4993267186392629,0.25050175367154537,0.6504287739192062,0.13802894634883378,-0.5143010369407256,0.682604625171856
Vigitel,0,0,42,42,Standard TVAE,6638,1000,0.5,0.17,CatBoost,0.48193876458313434,0.06282722513089005,0.2857142857142857,0.03529411764705882,0.5086109142452162,0.26167856707552184,0.666169383416017,0.1376032200815044,-0.5007044297518775,0.6899750979306014
Vigitel,0,0,42,42,SepAware TVAE,6638,1000,0.5,0.17,LogisticRegression,0.5213123571332526,0.20298507462686566,0.20606060606060606,0.2,0.5210843373493976,0.19481749244737337,0.5441920623671155,0.18612967473072445,-1.4105961910458185,0.11472150706422725
Vigitel,0,0,42,42,SepAware TVAE,6638,1000,0.5,0.17,RandomForest,0.452354874041621,0.0,0.0,0.0,0.4975903614457831,0.2655137899523876,0.6691743444365698,0.13531468048130074,-0.3103013181473634,0.8022392935215742
Vigitel,0,0,42,42,SepAware TVAE,6638,1000,0.5,0.17,CatBoost,0.47659203256760685,0.05263157894736842,0.25,0.029411764705882353,0.5056697377746279,0.268931884603806,0.6718745570517364,0.13688289093875305,-0.48946117566915054,0.6854704575827959
