dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel smoking,0,0,42,42,SMOTE,7014,1000,0.5,0.123,RandomForest,0.5674302596338803,0.2122905027932961,0.3392857142857143,0.15447154471544716,0.5561411315367429,0.2500289037792624,0.7027560697499791,0.11426632953764766,-0.9485474340077984,0.7843725340553739
Vigitel smoking,0,0,42,42,SMOTE,7014,1000,0.5,0.123,CatBoost,0.5435551269688204,0.16470588235294117,0.2978723404255319,0.11382113821138211,0.5380964299950868,0.2533367847527919,0.7287408107832504,0.10639740471006706,-0.7454606636452206,0.7301571776074014
Vigitel smoking,0,0,42,42,Standard CTGAN,7014,1000,0.5,0.123,LogisticRegression,0.5487179487179488,0.26666666666666666,0.1984126984126984,0.4065040650406504,0.5880866961463229,0.17967023277978394,0.6327928729686385,0.18895986220803768,-1.757911246103076,0.46008852421196894
Vigitel smoking,0,0,42,42,Standard CTGAN,7014,1000,0.5,0.123,RandomForest,0.5621312684365781,0.20833333333333334,0.2898550724637681,0.16260162601626016,0.5533646670560206,0.2189232713645235,0.6976944683928026,0.12423085464255143,-1.1190706969084823,0.7994076277571949
Vigitel smoking,0,0,42,42,Standard CTGAN,7014,1000,0.5,0.123,CatBoost,0.5549710399064774,0.18292682926829268,0.36585365853658536,0.12195121951219512,0.5461523486386517,0.2785277997840873,0.7268774740198941,0.10505616605902503,-0.6783055198920375,0.8162287243168699
Vigitel smoking,0,0,42,42,SepAware CTGAN,7014,1000,0.5,0.123,LogisticRegression,0.5679968309370413,0.3092269326683292,0.22302158273381295,0.5040650406504065,0.6288854279648839,0.2563464130290814,0.6917521854808059,0.18594059957517398,-1.7435919288941213,0.5751755185830758
Vigitel smoking,0,0,42,42,SepAware CTGAN,7014,1000,0.5,0.123,RandomForest,0.5904964658064549,0.27149321266968324,0.30612244897959184,0.24390243902439024,0.5831826904357983,0.26863975532826445,0.7315868027551427,0.12081555846047953,-1.0913504576145234,0.8378068140809755
Vigitel smoking,0,0,42,42,SepAware CTGAN,7014,1000,0.5,0.123,CatBoost,0.5899635219399889,0.2541436464088398,0.39655172413793105,0.18699186991869918,0.5735415449935571,0.2875185579332009,0.7282494831789823,0.10790437319095245,-0.8512839048985293,0.7212859310873653
Vigitel smoking,0,0,42,42,Standard TVAE,7014,1000,0.5,0.123,LogisticRegression,0.5263542664154285,0.1559633027522936,0.17894736842105263,0.13821138211382114,0.524635907704573,0.17452648936005793,0.6337384468485506,0.13320924744201024,-1.4301872004541185,0.2575545974600255
Vigitel smoking,0,0,42,42,Standard TVAE,7014,1000,0.5,0.123,RandomForest,0.4752,0.016,0.5,0.008130081300813009,0.5034949152228124,0.31705779940414147,0.7507856606502211,0.09709354339795451,0.19441990088078862,1.2137252767945708
Vigitel smoking,0,0,42,42,Standard TVAE,7014,1000,0.5,0.123,CatBoost,0.5628988547949996,0.1935483870967742,0.46875,0.12195121951219512,0.5512834774869984,0.26634805932362715,0.7309007981755987,0.10447508298220921,-0.6886868226127653,0.657773685592456
Vigitel smoking,0,0,42,42,SepAware TVAE,7014,1000,0.5,0.123,LogisticRegression,0.5346718941824087,0.17543859649122806,0.19047619047619047,0.16260162601626016,0.532840151662634,0.18714615430766443,0.6470784548210362,0.1317453045214732,-1.3886371663205244,0.2803487547943563
Vigitel smoking,0,0,42,42,SepAware TVAE,7014,1000,0.5,0.123,RandomForest,0.4755485246578169,0.016129032258064516,1.0,0.008130081300813009,0.5040650406504065,0.31201072420721565,0.7473092860917206,0.09736548493122661,0.17984518261369922,1.188540270983265
